OBJECTID,date_time,latitude,longitude,fire_presence,temperature_d1,temperature_d2,temperature_d3,temperature_d4,temperature_d5,temperature_d6,temperature_d7,dewpoint_d1,dewpoint_d2,dewpoint_d3,dewpoint_d4,dewpoint_d5,dewpoint_d6,dewpoint_d7,relativeHumidity_d1,relativeHumidity_d2,relativeHumidity_d3,relativeHumidity_d4,relativeHumidity_d5,relativeHumidity_d6,relativeHumidity_d7,precipitationLast3Hours_d1,precipitationLast3Hours_d2,precipitationLast3Hours_d3,precipitationLast3Hours_d4,precipitationLast3Hours_d5,precipitationLast3Hours_d6,precipitationLast3Hours_d7,windDirection_d1,windDirection_d2,windDirection_d3,windDirection_d4,windDirection_d5,windDirection_d6,windDirection_d7,windSpeed_d1,windSpeed_d2,windSpeed_d3,windSpeed_d4,windSpeed_d5,windSpeed_d6,windSpeed_d7,windGust_d1,windGust_d2,windGust_d3,windGust_d4,windGust_d5,windGust_d6,windGust_d7,barometricPressure_d1,barometricPressure_d2,barometricPressure_d3,barometricPressure_d4,barometricPressure_d5,barometricPressure_d6,barometricPressure_d7
22426,2022-07-21 21:49:00,40.0367,-113.984,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22498,2023-08-03 23:05:00,40.023408,-113.686523,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22498,2022-08-03 23:05:00,40.023408,-113.686523,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22714,2023-07-17 21:26:00,40.926583,-109.453556,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22714,2022-07-17 21:26:00,40.926583,-109.453556,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22969,2023-07-28 23:08:00,37.0339,-112.259,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22969,2022-07-28 23:08:00,37.0339,-112.259,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23090,2023-08-04 23:11:00,39.314098,-111.903,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23090,2022-08-04 23:11:00,39.314098,-111.903,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23103,2023-08-05 16:19:00,40.77605,-112.97275,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23103,2022-08-05 16:19:00,40.77605,-112.97275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23104,2023-07-24 00:34:00,41.191036,-114.012788,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23104,2022-07-24 00:34:00,41.191036,-114.012788,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23105,2023-06-17 18:12:00,40.8383,-112.502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23105,2022-06-17 18:12:00,40.8383,-112.502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23106,2023-07-27 20:00:00,41.021792,-114.002552,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23106,2022-07-27 20:00:00,41.021792,-114.002552,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23107,2023-08-18 19:52:00,40.7258,-113.207001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23107,2022-08-18 19:52:00,40.7258,-113.207001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23111,2023-06-25 16:21:00,40.8383,-112.502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23111,2022-06-25 16:21:00,40.8383,-112.502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23112,2023-07-13 19:11:00,40.8383,-112.502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23112,2022-07-13 19:11:00,40.8383,-112.502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23117,2023-07-27 21:26:00,40.062986,-112.033532,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23117,2022-07-27 21:26:00,40.062986,-112.033532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23119,2023-07-24 22:19:00,40.0455,-112.807333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23119,2022-07-24 22:19:00,40.0455,-112.807333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23122,2023-07-28 00:22:00,38.7388,-113.942001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23122,2022-07-28 00:22:00,38.7388,-113.942001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23155,2023-08-16 02:35:00,39.561724,-111.736794,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23155,2022-08-16 02:35:00,39.561724,-111.736794,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23215,2023-08-14 23:07:00,40.303967,-109.124333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23215,2022-08-14 23:07:00,40.303967,-109.124333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23216,2023-07-13 10:37:00,40.205383,-109.262367,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23216,2022-07-13 10:37:00,40.205383,-109.262367,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23217,2023-07-21 20:18:00,39.527967,-109.380917,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23217,2022-07-21 20:18:00,39.527967,-109.380917,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23218,2023-07-22 21:40:00,39.568034,-109.271393,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23218,2022-07-22 21:40:00,39.568034,-109.271393,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23219,2023-08-11 23:07:00,40.363125,-109.075356,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23219,2022-08-11 23:07:00,40.363125,-109.075356,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23220,2023-08-14 23:07:00,40.291009,-109.13118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23220,2022-08-14 23:07:00,40.291009,-109.13118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23221,2023-08-18 00:30:00,40.214564,-109.057852,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23221,2022-08-18 00:30:00,40.214564,-109.057852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23224,2023-09-18 22:44:00,39.045094,-109.052564,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23224,2022-09-18 22:44:00,39.045094,-109.052564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23225,2023-07-27 21:35:00,38.5842,-112.408,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23225,2022-07-27 21:35:00,38.5842,-112.408,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23226,2023-09-14 17:59:00,38.0261,-111.306,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23226,2022-09-14 17:59:00,38.0261,-111.306,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23227,2023-06-23 19:40:00,38.97,-110.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23227,2022-06-23 19:40:00,38.97,-110.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23229,2023-06-09 04:35:00,39.110751,-109.191726,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23229,2022-06-09 04:35:00,39.110751,-109.191726,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23230,2023-07-03 15:49:00,38.56141,-109.55165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23230,2022-07-03 15:49:00,38.56141,-109.55165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23231,2023-08-16 21:31:00,39.4275,-110.160167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23231,2022-08-16 21:31:00,39.4275,-110.160167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23234,2023-07-06 02:48:00,38.478917,-109.427633,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23234,2022-07-06 02:48:00,38.478917,-109.427633,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23236,2023-07-10 18:55:00,39.064384,-109.249016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23236,2022-07-10 18:55:00,39.064384,-109.249016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23237,2023-07-07 14:32:00,38.961258,-109.377846,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23237,2022-07-07 14:32:00,38.961258,-109.377846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23239,2023-08-08 21:02:00,37.849747,-109.276886,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23239,2022-08-08 21:02:00,37.849747,-109.276886,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23240,2023-07-27 23:03:00,38.060233,-109.247367,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23240,2022-07-27 23:03:00,38.060233,-109.247367,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23688,2023-07-01 20:14:00,39.124279,-109.168381,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23688,2022-07-01 20:14:00,39.124279,-109.168381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23812,2024-01-18 21:05:00,38.7633,-111.989,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23812,2023-01-18 21:05:00,38.7633,-111.989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23855,2023-09-19 15:39:00,39.008833,-111.344167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23855,2022-09-19 15:39:00,39.008833,-111.344167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23865,2023-06-20 17:52:00,39.193814,-109.051291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23865,2022-06-20 17:52:00,39.193814,-109.051291,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25088,2021-06-17 02:46:00,37.3853,-113.2506,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25088,2020-06-17 02:46:00,37.3853,-113.2506,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27133,2024-06-06 23:48:00,40.038,-112.787,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27133,2023-06-07 23:48:00,40.038,-112.787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27240,2024-06-13 16:21:00,40.581221,-112.478027,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27240,2023-06-14 16:21:00,40.581221,-112.478027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27248,2024-06-13 20:00:00,38.186027,-112.473681,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27248,2023-06-14 20:00:00,38.186027,-112.473681,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27277,2024-06-15 22:00:00,41.261004,-111.696067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27277,2023-06-16 22:00:00,41.261004,-111.696067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27281,2024-06-16 01:55:00,41.242262,-112.035134,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27281,2023-06-17 01:55:00,41.242262,-112.035134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27310,2024-06-06 21:07:00,41.171431,-112.968573,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27310,2023-06-07 21:07:00,41.171431,-112.968573,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27340,2024-06-11 21:01:00,41.050433,-112.858083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27340,2023-06-12 21:01:00,41.050433,-112.858083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27368,2024-06-18 18:25:00,41.268017,-112.085083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27368,2023-06-19 18:25:00,41.268017,-112.085083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27416,2024-06-21 21:41:00,40.439852,-112.368937,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27416,2023-06-22 21:41:00,40.439852,-112.368937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27430,2024-06-12 21:14:00,40.31695,-112.436133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27430,2023-06-13 21:14:00,40.31695,-112.436133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27446,2024-06-23 01:53:00,38.9131,-112.496,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27446,2023-06-24 01:53:00,38.9131,-112.496,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27477,2024-04-22 16:18:00,38.234812,-112.491335,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27477,2023-04-23 16:18:00,38.234812,-112.491335,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27528,2024-06-22 17:16:00,38.9056,-111.472,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27528,2023-06-23 17:16:00,38.9056,-111.472,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27554,2024-06-18 17:05:00,41.2544,-111.841,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27554,2023-06-19 17:05:00,41.2544,-111.841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27606,2024-06-25 23:49:00,41.236911,-112.013426,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27606,2023-06-26 23:49:00,41.236911,-112.013426,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27653,2024-06-07 19:37:00,40.400444,-112.013346,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27653,2023-06-08 19:37:00,40.400444,-112.013346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28806,2024-06-29 02:21:00,37.179079,-113.377239,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28806,2023-06-30 02:21:00,37.179079,-113.377239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28913,2024-06-30 02:58:00,37.200561,-113.624524,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28913,2023-07-01 02:58:00,37.200561,-113.624524,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28984,2024-07-04 20:55:00,40.565599,-112.306152,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28984,2023-07-05 20:55:00,40.565599,-112.306152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29039,2024-07-03 19:55:00,40.743422,-112.637661,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29039,2023-07-04 19:55:00,40.743422,-112.637661,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29050,2024-06-30 12:50:00,39.337393,-112.470653,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29050,2023-07-01 12:50:00,39.337393,-112.470653,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29055,2024-07-05 23:55:00,40.387299,-112.386002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29055,2023-07-06 23:55:00,40.387299,-112.386002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29058,2024-07-06 05:08:00,40.5078,-112.266683,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29058,2023-07-07 05:08:00,40.5078,-112.266683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29095,2024-07-06 21:11:00,40.17866,-111.932831,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29095,2023-07-07 21:11:00,40.17866,-111.932831,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29099,2024-07-07 15:23:00,40.697899,-112.260002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29099,2023-07-08 15:23:00,40.697899,-112.260002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29180,2024-07-08 21:31:00,40.3286,-111.682,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29180,2023-07-09 21:31:00,40.3286,-111.682,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29254,2024-06-26 19:58:00,40.50113,-109.79482,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29254,2023-06-27 19:58:00,40.50113,-109.79482,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29255,2024-06-17 21:55:00,40.49295,-110.079514,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29255,2023-06-18 21:55:00,40.49295,-110.079514,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29271,2024-07-11 02:31:00,40.600317,-112.369194,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29271,2023-07-12 02:31:00,40.600317,-112.369194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29272,2024-07-10 22:58:00,40.662102,-112.337997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29272,2023-07-11 22:58:00,40.662102,-112.337997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29364,2024-04-02 17:56:00,40.618401,-111.124845,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29364,2023-04-03 17:56:00,40.618401,-111.124845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29492,2024-07-15 21:42:00,41.433037,-113.181386,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29492,2023-07-16 21:42:00,41.433037,-113.181386,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29666,2024-07-18 19:43:00,40.513033,-112.29775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29666,2023-07-19 19:43:00,40.513033,-112.29775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29737,2024-07-20 22:26:00,40.794385,-111.890653,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29737,2023-07-21 22:26:00,40.794385,-111.890653,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29756,2024-07-05 21:06:00,39.283889,-112.532546,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29756,2023-07-06 21:06:00,39.283889,-112.532546,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29782,2024-07-20 16:28:00,40.814524,-112.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29782,2023-07-21 16:28:00,40.814524,-112.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29817,2024-07-06 02:30:00,40.160243,-112.005443,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29817,2023-07-07 02:30:00,40.160243,-112.005443,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30034,2024-07-24 22:13:00,40.977898,-111.441316,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30034,2023-07-25 22:13:00,40.977898,-111.441316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30149,2024-07-26 22:25:00,40.477133,-110.215917,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30149,2023-07-27 22:25:00,40.477133,-110.215917,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30412,2024-06-21 16:51:00,39.366699,-111.93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
